-1.80239395243611e-06,-1.65619417384622e-06,-6.28841974627376e-05,-4.4852437942227e-05,-4.57961411060769e-05,1.897946548625e-05,-1.10789741078912e-05,0.000176243223576979,0.000122163339667939,2.26619822654372e-05,8.57308607809751e-05,3.66584416424279e-05,-3.14125890699846e-06,2.20403126539794e-05,-6.51514876720946e-06,9.80711931054544e-06,-3.07825020539339e-05,-7.68329793718962e-05,5.13631561827627e-05,-9.63012810125883e-05,0.000138753940096681,6.73075395299841e-05,3.07127739413219e-05,-8.07626999882955e-06,-5.59847995008276e-05,1.1108343072637e-05,4.54667761955346e-05,-2.97083690479272e-05,-6.09845074553819e-06,-5.84454708825098e-05,4.29503533432509e-05,0.00030511732272152,-3.13700216734875e-06,3.41105708851009e-05,-8.09600907341219e-05,8.16788872146712e-05,0.000108873249678945,7.78086515657757e-05,2.31440407639759e-05,-1.40909904832623e-05,9.42821557474493e-05,-2.89664525776775e-05,-4.59856095907658e-05,2.8703819489791e-05,-7.4162458993074e-05,3.18212823636627e-05,0.000103937092609207,1.97838817672283e-05,-3.27413815078981e-05,-4.13292261014783e-05,-5.36082351099028e-05,5.5929493773471e-05,-6.11267029421831e-05,9.72643872840057e-06,6.83022428879199e-05,0.000235888853627608,0.000326418078987969,4.59771970225514e-05,-5.77459971074402e-05,0.000168345655964581,1.85502484073067e-05,-2.88700915174196e-05,4.23437705673917e-06,4.22640369573478e-06,4.53303218813388e-05,4.38920740107601e-06,-2.03157200078247e-05,0.00022391780835302,6.89859053948862e-05,-8.73044942265187e-07,0.000117727272091039,0.00013057820728927,-1.54130359341895e-06,-3.65392604868208e-06,-9.91806037677099e-07,3.44006330698184e-05,-1.78394202684499e-05,9.98783686909143e-05,-5.23627876885428e-05,5.73688018993768e-05,0.000639299306425277,-3.43421325863944e-05,-2.747784723849e-05,0.000277047793242841,-3.8483276809383e-05,1.60296992693642e-05,-1.75646755627861e-05,-4.40240606409588e-05,-0.000104227165848249,-5.17808340412695e-06,-4.08255031743111e-05,9.38606920984422e-05,0.000217970981003086,5.53774712952818e-06,0.000178198446117285,3.82383326496272e-05
-3.15381417059605e-05,1.93882154079589e-05,2.1374915911436e-05,-1.82635072106674e-05,8.00423865133141e-06,2.10861344226281e-05,-3.09198792529475e-05,0.000140513440061668,0.000237636697755406,3.33053805817316e-05,-4.24932046168074e-05,-9.2512851033693e-05,-3.80710698195614e-06,-8.78873032297724e-06,6.80386929484932e-06,-1.1500953560578e-05,-3.9106578706482e-05,-5.14535038634499e-05,5.94395608680313e-06,5.90856529877009e-05,-7.90013835483186e-05,-1.75555521780796e-05,-7.23254411953515e-05,9.86555558485075e-05,4.19139047986796e-05,-3.68744526322904e-05,-1.03306153525642e-05,-3.83785983317844e-05,-2.52665772448246e-05,1.09889549276685e-05,3.03509959298162e-05,0.000105191342912091,0.000105300685305976,-5.36488349849314e-06,8.33098980094515e-05,-5.20028611307821e-05,-5.28842196412527e-05,-4.55592811399261e-05,5.9177227341313e-05,-8.41203122969946e-05,4.39344911032197e-06,2.71814383275032e-05,-5.76841185374046e-05,2.24745466311036e-05,2.17476608521694e-05,-1.98926105109257e-06,1.54230016226797e-05,-0.000111866372911202,-5.49755702715105e-05,-5.54124372093049e-05,-3.07920773400973e-05,-3.56029128861949e-05,-3.91888100498906e-05,-1.46891216620985e-06,-8.90978803533498e-05,0.000262708802372073,0.000339640465054065,-3.52482982205318e-05,-4.82518018933745e-06,0.000101936095403762,-1.7571073457782e-05,3.15291004093042e-05,2.40193844101651e-05,1.13048205366662e-05,-2.91559223165412e-06,1.33289587841484e-05,7.78197887345483e-06,0.000249156729579954,0.000105843972208981,-4.46188809171089e-05,8.03595637555764e-05,4.61383117687218e-05,-1.59754525179877e-05,8.07378941694467e-05,-6.05229856778596e-05,-2.16367739567173e-05,3.63280020811957e-05,5.01165307085881e-05,-2.16021889210143e-05,-4.30709280582036e-05,0.000638663044666447,3.31861972474826e-05,-3.99172990427049e-05,0.000471369105724463,4.71333593179736e-05,3.07606735892158e-05,-6.55644790854485e-05,-6.75134112610085e-05,-5.09454586864884e-05,1.28405860720606e-05,-1.50938271377465e-05,3.73859052309684e-05,-5.86784893442573e-05,2.34167918159293e-05,0.000162701513007212,3.63527665300711e-05
5.56482447419705e-05,1.37775981496773e-06,-1.74270811429815e-05,-3.52913615906733e-05,-2.14415299872847e-05,-3.13380468387342e-05,7.19156985171825e-05,0.000106376158733629,9.63796763842456e-05,-1.50129076840229e-05,1.37039887072015e-05,7.44332567974922e-05,-5.7548774665109e-05,2.73082351926275e-06,-4.40361562429465e-05,7.42129450086718e-05,4.34814526793469e-06,6.3263335921927e-05,0.000149416598512859,2.15292102167849e-05,-2.41491834814266e-05,6.27398756474565e-05,3.07095403308412e-05,0.000219430880278725,-1.73708333471631e-05,-1.15281419181248e-05,-8.69173393533255e-06,3.55450323562393e-05,-3.91924599671553e-05,6.09842221442968e-05,-7.62248088316402e-05,9.3707582991093e-05,0.000120778632614331,4.35493900497502e-05,4.08577417627057e-05,-0.000133780011593445,1.26342381787809e-05,-1.48650193574178e-05,-2.30769928603606e-05,6.46704598079839e-05,8.0234875282503e-05,6.76059884668536e-06,4.40726689201409e-05,-6.5868165399234e-06,4.30452496217001e-06,1.58778686317728e-05,-1.28877043296673e-06,7.49739988016047e-05,3.92941907800944e-05,-3.14756967379268e-05,-9.69296434475598e-06,-3.51116808089893e-05,-3.24807553715621e-05,2.36030493963591e-05,5.74995388318527e-05,7.69830917817525e-05,0.000455663130942715,2.12790968817739e-05,-2.90642410736919e-05,0.000263465513971022,-2.16932409505668e-06,-1.34901022465986e-05,1.32008516531987e-05,0.000104709034603812,6.32480248789763e-05,4.41159774742232e-05,4.77785127565454e-06,1.7667645906931e-05,0.000156610234188826,2.54290389020606e-05,0.000112904826719614,4.27432042162878e-05,-5.56924296772229e-05,2.93686568968896e-05,-8.6554604772053e-07,1.20756304241145e-05,-2.73313288978205e-05,-7.97136284133206e-06,-1.60313088483203e-05,-6.92235706308934e-05,0.000409258533599766,-1.36359619522394e-06,-3.01541952981905e-05,0.000410755179790049,1.74258189287212e-05,-3.26747096493626e-05,-2.88077047813341e-05,-3.19715968785273e-05,-6.10471187242472e-05,-2.73637262461072e-05,-4.69681669006911e-05,4.74128004808893e-05,9.17893192912264e-05,-5.78252968156859e-05,1.40269172922019e-05,0.00014950778468318
1.26559773330595e-05,-3.52483472666248e-05,-3.84080975364667e-05,6.30898790132801e-06,-2.56836017900777e-05,-8.18164737337769e-07,2.93852191864958e-06,6.82958681786432e-05,0.000110345536461114,-6.76262321382833e-05,-5.44464481296864e-06,-0.00019800458788348,9.40944882341391e-06,-1.39478258231995e-05,-3.37085196011328e-06,-5.19509271065174e-05,6.7734861345074e-05,-9.26493928308766e-06,0.000114366406833823,-0.000288015710198202,-1.68268920656088e-05,-3.33205738616628e-05,5.46707577418907e-05,-1.26829272576624e-06,4.0561529428183e-06,0.000105542000156347,-3.32873095676816e-05,3.37876919604955e-05,3.89829126003921e-05,-2.69029344055359e-05,-4.13759918198398e-06,6.78397478870909e-05,0.000131427651666446,-2.89711446445191e-06,6.75360321474245e-05,-3.01267918032982e-05,-6.31840401569e-06,-2.74765838675639e-05,3.59304965709337e-05,-3.322778953795e-05,-6.96095052782427e-05,-4.30481733341556e-05,-8.71246335847098e-05,3.02542087320015e-05,0.000154540437904001,-1.5806668953765e-05,3.73508077161648e-06,0.000119354380102257,-4.67466749249512e-05,7.8753351152782e-06,2.97226195296192e-05,-2.37157301058963e-05,1.52018931478387e-05,-6.14890257553672e-05,3.21328366874499e-05,0.000340194512120274,0.000333972675333988,-9.45801163139493e-05,-8.59492216067768e-05,0.000210397051630641,6.51327760369436e-05,4.43280705440396e-05,2.85175085158844e-05,5.66013236817001e-05,-1.88950468920327e-05,-8.36477348496003e-06,4.50587578813342e-05,0.000146517008655154,3.60552921813138e-05,-6.97320268813144e-05,5.92840720520499e-05,9.85186261780098e-05,-3.76834529917134e-05,-2.38264199774513e-05,3.27731982206033e-05,2.99075993978018e-05,-4.96929838076655e-05,-5.61001422972527e-05,-6.71418802943176e-05,8.53181907699183e-05,0.000578136325237366,-5.27517211832517e-05,1.13846362436382e-05,0.000354085899607928,-4.56007205824055e-05,-3.94859231595189e-05,-2.07641815185541e-05,-3.86336167815438e-06,5.32524653103576e-06,2.91547595282467e-05,-3.11079174859657e-06,6.07663390656693e-05,4.15882140641296e-06,-2.75161311292579e-05,2.99376969770555e-05,0.000109476425255966
2.83149698106515e-05,2.00837885549388e-05,2.64912515768664e-05,-6.27231369324054e-05,4.07106195972702e-05,-4.7787373033975e-05,5.10631600650943e-05,9.76194482373967e-05,1.26712417788786e-05,4.9135793169917e-05,-2.3795728175693e-05,5.59607476401327e-05,-3.41346604268988e-05,-4.85458521092778e-06,-3.38502249657787e-05,-1.03220166275376e-05,-8.33281976031447e-05,2.87423268788384e-05,1.34998694120225e-05,3.01526656895274e-05,1.29390235358706e-05,3.1983197630444e-05,-5.07062715896344e-05,9.28972541244936e-05,5.62275237931065e-05,-8.51988137625433e-06,-2.3522297917799e-05,1.83981416885369e-05,-6.31979203687496e-05,4.21407485386152e-05,-5.3424261398964e-05,0.000209680073104752,3.16136689936493e-05,-7.68875705535383e-06,-2.52354178670068e-07,3.32340167137452e-05,-7.79734469142695e-05,-3.28877122407541e-06,4.31606127471893e-05,2.67186493838236e-05,-4.28647144540389e-05,-1.40058940877578e-05,-6.20314667851518e-05,9.6925201538803e-05,0.000144578905800587,-4.66043749947593e-05,5.41126835964554e-05,6.86022517695799e-05,9.81846215976982e-06,-1.42539734903349e-05,5.48072518335735e-05,-4.55858492323064e-05,-3.73304755454952e-06,-3.72767745675739e-05,-4.08088672346205e-05,0.00029560928634212,0.000284403444413969,1.09815063476433e-05,-3.09874022922156e-05,0.000301531618798953,2.2382819336368e-05,6.94492362631522e-05,-4.34246379356007e-05,-2.70137736878829e-05,2.02647742931093e-05,-1.44505723283859e-05,-5.66791495989416e-05,7.00103992016904e-05,0.000158907457105958,-2.39076155688055e-05,-2.24284771367687e-05,9.74101230803924e-05,1.8853943278538e-05,-2.3051417589579e-05,-2.45634393802512e-06,4.53912760053282e-05,2.659775156543e-06,-1.25679801586616e-05,-2.26592736511307e-05,-0.000134421488153083,0.00049654613898016,5.76797695980276e-05,8.45793352406521e-05,0.000422207163723531,-4.83977143004171e-05,5.80417514513722e-05,3.66445953496254e-05,3.57711747216907e-05,-0.000106688786329104,-6.38255592702059e-05,5.28105911671727e-06,5.79382196454419e-05,4.29767633729786e-05,-3.96828877156286e-05,0.000144898239768937,0.000234092423537353
-6.92671927602746e-05,4.3894189649288e-06,8.92506864597612e-07,1.94774766719716e-05,0.000135428345059146,1.76731631901642e-05,7.99197828894349e-06,-4.59695020772209e-05,-9.37399920733877e-05,-3.30229533334254e-05,3.47027491244398e-06,-6.8420693304702e-05,2.87968550212582e-05,-2.65861279897344e-05,3.3479159960282e-05,4.9155679340973e-05,-4.73166054956287e-05,0.000153680270410952,-2.35374674940969e-05,3.33694127986959e-05,6.22483253549309e-05,4.84009743319351e-05,1.85135996363965e-05,-4.89664746602982e-06,-3.72900682185764e-05,4.89196535148578e-05,5.16516243917205e-05,-4.16453923536622e-05,0.000151860059471979,2.00767764050638e-05,5.10455760936262e-05,-1.35701635859135e-06,-4.05079894231154e-05,9.83704842166649e-05,-1.71307218261551e-06,8.22062252587775e-05,-1.15179316010736e-05,3.08106494216495e-05,6.48808833479414e-06,4.13846527834767e-05,0.000116187312081073,-8.10339820184372e-06,4.88784665414492e-06,5.93081371047834e-05,-5.06621560176011e-05,-7.82309261801919e-06,5.5891661787119e-05,-3.05821073164612e-05,5.5133970630873e-05,3.47409538163116e-05,3.71621851386384e-05,-5.46540784451653e-05,0.00042645632581785,0.000420521110018749,-5.01205872161724e-05,-3.8071854503813e-05,0.000298334231016065,-8.34089160687766e-06,9.87417300496737e-06,-4.0043510319777e-05,5.98339861571003e-06,-4.19920572822331e-05,-3.73266246433515e-07,-5.90736846236785e-05,2.38125791522331e-05,8.45010073276625e-05,-1.6556919932041e-05,6.93068260779186e-05,5.52810874284779e-06,5.28872022599922e-05,-1.44478681574938e-06,1.3642425117807e-05,-8.81965015065732e-06,-3.53676191023525e-05,1.33056096592776e-05,5.32224432654016e-05,-5.888522711866e-05,0.000362837945946625,-9.25902647532206e-05,-5.37651864296653e-05,0.000332401183605423,1.99568528139702e-05,2.27762689479828e-05,-5.00500703631473e-05,5.63402458349007e-05,5.48734296239599e-05,1.34724953559219e-06,7.71275991401835e-05,-7.26243391379068e-06,0.000246589484313847,7.39387816128407e-05,3.00240387085793e-05,6.85545374236394e-05,2.60721762669958e-05,-1.58792434848706e-05,2.65167827557698e-05
-6.40656430612064e-06,2.45737409444671e-06,0.00013775793792737,0.000152841256288017,-3.78110474548641e-05,7.20825136139373e-05,-7.81454772758417e-06,3.21215150899129e-05,-1.44177731167592e-05,-3.21660485885598e-05,1.39908791767049e-05,1.72807575908978e-05,-2.29669932147414e-05,-7.25905120516225e-06,7.68227204288675e-06,-1.71547391270303e-05,-6.64422683684102e-05,3.81745708003704e-05,1.08393946937447e-05,1.63119003618627e-05,0.000173313205912661,2.24004570822332e-07,-1.24946508896666e-06,-3.40637752328636e-05,-8.16219786465584e-05,2.0555892141124e-05,-1.70761719836214e-05,-5.78411466098782e-05,0.000232120259411471,0.00017871769178999,3.43954762514541e-05,9.3813715473045e-05,-2.29503275286661e-05,9.72051560850536e-06,4.50838805922913e-05,-8.62840106128213e-05,8.46915242056927e-06,1.30294875739971e-05,-4.11037304344717e-05,2.14459861125003e-05,7.06433279477501e-05,0.000201165980615951,2.97423765450234e-05,-1.41696275626685e-05,0.000135228517273551,-2.10128268395453e-05,-1.86080200006693e-05,1.06007435079663e-05,3.77275529936308e-05,4.56781585298632e-05,3.71763175080066e-05,4.001321424391e-06,0.000241091976447098,0.000270183835366607,1.17379718176362e-05,2.34733447178319e-05,6.98654521924938e-05,-2.5172925375032e-05,-4.34270537357603e-05,-4.11765965320502e-05,-6.84744364840463e-05,-5.91248036296654e-05,2.72318344280616e-05,-3.38891567062901e-05,0.000185387959536719,-4.67937791406563e-05,-1.0969437066858e-06,8.94269611103598e-05,7.10390180566092e-05,0.000115488597319486,1.08641316432986e-05,6.13086883408385e-05,-8.909122224185e-06,2.34989897890679e-05,3.76326946555866e-06,2.27108214383282e-06,5.90667970480686e-05,0.000302574735084029,1.26957711074305e-05,2.57469658703163e-06,0.000474697118948226,-3.2711812059178e-05,1.07782557112231e-05,-4.28939597551791e-05,5.97024041840077e-05,4.43491761376129e-05,-1.89341279133173e-06,-4.41476257105916e-05,8.9165226111064e-05,3.8109138284418e-05,-6.32347335484177e-06,7.53219744353117e-05,-4.97757042418661e-05,-8.63737433133198e-06,-1.82144031100696e-05,3.13950340819503e-06
5.14264783165079e-05,-4.78989688832651e-05,-3.68527591202799e-05,-4.95493071248843e-05,0.000212886111089709,4.81990792136303e-05,-3.81526355664135e-05,4.86759511196112e-05,-6.22861040447447e-05,1.91337818531012e-05,-2.21744110032335e-05,-4.91817932325552e-06,3.35196124427247e-06,6.38263882535444e-05,-1.49116676262251e-05,-2.57986134641751e-06,1.49192407461986e-05,0.000109783849289405,8.0565448273331e-05,3.03647227556005e-05,2.75110513848124e-05,-1.60576403743572e-05,-2.7421249200211e-05,3.04204789174008e-07,-4.85795721751467e-05,2.93209023118103e-05,-2.29929499165317e-05,0.000130004282725456,0.000195364086010645,0.000273324483299046,3.18856689772096e-05,-3.09601177660319e-06,-5.80692950378993e-05,2.00398564184972e-05,-3.95242802447853e-05,5.41305622556806e-05,5.32127446122687e-06,2.56602536542323e-05,-2.97444097772486e-06,1.72155023569603e-05,-2.0759682489783e-05,0.000106346177530192,-4.33333897866062e-05,-7.71479660076432e-05,6.79642961662993e-05,1.76932653969936e-05,4.37923068978108e-05,6.58871944249257e-05,-2.10544710848938e-05,-4.05772157051506e-05,-7.99075343012572e-05,5.17062942244061e-05,0.000213714059650737,0.000339603030526224,2.11923591409545e-05,-7.71857191331413e-06,0.000230568761985238,-5.40741569386993e-06,4.23319236024001e-05,4.10814115761169e-05,3.54048365060068e-05,5.54049753447091e-05,4.2185917162148e-05,-5.70312001263087e-05,-1.76727181876035e-05,2.86073486214293e-05,-1.35248579292958e-05,5.61970214619915e-05,2.22314355515029e-05,6.48054925068282e-06,-1.78868316500105e-05,-2.34458462749759e-05,2.24225898059983e-05,9.58031258288898e-06,-8.40150568235621e-06,1.46407183835344e-05,-0.000110212438392214,0.000658469324364822,4.68571036483196e-05,8.91090320601909e-07,0.000469529041430452,-3.12356691170246e-05,5.57462577699462e-05,2.66240636972675e-05,-2.33073270628555e-05,-4.86352684709609e-05,-1.55273516008481e-05,-3.64882271631368e-05,0.000172489946442701,-7.92803937284459e-05,4.02495668842029e-05,0.000139768105195132,0.000193440010559176,-5.1687844050308e-06,1.47384037134188e-05,1.32824066024847e-05
-6.68214692237278e-06,-1.68693886758457e-05,-4.9735899657067e-05,-7.63209312900408e-06,4.51606886577356e-05,-2.05168813763379e-05,4.118137810933e-06,-2.41856743386626e-06,3.77770842826838e-05,-1.17984238472637e-05,-7.04531687055582e-05,-1.48942023234681e-05,-5.00525846682229e-05,1.84902699591836e-05,8.39895160495478e-06,0.000122675714853696,6.81971382219214e-05,0.000208396213715119,4.49485503281959e-05,-2.92790174583321e-05,0.000207631585279286,1.46485793333642e-05,3.9792675061997e-05,-3.95106916748675e-06,1.07932686566193e-05,5.45000540111113e-05,6.08499357885129e-05,4.88520938890094e-05,0.000125621046345373,0.000144534291716672,-4.38093717061128e-05,-0.000113495020087418,4.25348747248818e-06,1.65501519745013e-05,-1.27481845331592e-06,7.23946443118195e-05,-3.95595392738961e-05,2.4521025266931e-05,-1.91808980196975e-05,1.67883918131695e-05,-3.89153741229121e-05,-1.07699234452525e-05,-1.09992453635733e-06,2.43247444622644e-05,-3.34353085889442e-05,-7.4073987653704e-05,5.65241971694737e-05,4.80339518553438e-05,-1.01536520743135e-05,2.33489823807968e-05,-7.39400299144529e-05,-3.66539650976841e-05,0.000226244426369686,0.00051211719295459,-7.17704674218854e-05,2.66679324361451e-05,0.000238086927438664,-6.87733933504537e-06,4.30088588722783e-05,2.71150065377475e-05,-5.38849630276487e-06,-1.35177577767963e-05,-6.25628417065135e-06,2.77661901399222e-05,-4.1051420745147e-05,0.000100848060397014,-1.84798809932638e-06,6.74932968750452e-05,2.77231065127634e-05,3.41471355864128e-05,-9.31183747669024e-06,-8.99672348028903e-05,-3.13498514589539e-06,-7.38473361927812e-05,-4.49702389489669e-05,-9.90195966300882e-06,7.41822239504352e-05,0.000519541083820037,5.48571886026469e-05,0.000106731291637662,0.000374573211566932,3.12582712632441e-05,-3.95180324274407e-05,6.00264410324077e-06,-1.40914533511559e-05,2.42199614364096e-05,-0.000103267331973648,2.65362333043877e-05,-0.000161926217996398,0.000132034114378947,-4.90713339393027e-05,4.98161702589936e-05,0.00012801794255568,4.20088236408174e-07,-2.56689020528532e-05,-2.08841555256169e-05
2.97062106912628e-05,1.89808516573717e-05,-3.42430709195683e-05,-3.32908282533703e-05,9.35209809919503e-05,5.75906484003214e-05,6.37748801365952e-05,-6.31215618173109e-05,-0.000167382829574171,-4.87421492588346e-05,9.5520956675717e-07,-7.94496768554386e-05,-2.61671236032363e-05,4.64237060203863e-06,4.26695260954018e-05,-4.4249379514898e-05,0.00021891876235339,-1.1173249950432e-05,-4.54721139769502e-05,-2.9883321066274e-05,5.79032734329512e-05,5.98747356712644e-05,1.79748275104001e-05,4.48607712584908e-05,-3.86580894402341e-07,4.06590450293385e-06,-6.80856446789896e-05,-5.40839675259379e-05,2.37201197511577e-05,0.000278099551722504,2.31736792128026e-05,8.96739222774606e-05,-1.13375719147413e-06,1.13395138715777e-06,1.47438519427363e-05,-7.04010100048127e-06,-9.26143694199945e-06,0.00013997694773026,-4.95465799444976e-05,-2.68405529936922e-05,9.93712741202384e-07,0.000159877951083117,-7.06488993805146e-05,3.64919091960065e-06,0.000110424856423642,1.69923351659574e-05,2.36946194312753e-05,-2.7342947276824e-05,2.21464239560259e-05,-4.51283899659419e-05,-3.96074405225702e-05,-4.43931444563935e-05,0.000218284923083657,0.000283506926136149,-3.37022021767967e-05,3.49028375858556e-05,0.000109973345354897,2.46874555512459e-05,2.40715200515128e-05,4.61350495715839e-05,-4.89204914601603e-05,1.1006702168856e-05,-2.02052846154312e-05,-1.70716012140236e-05,-7.98945206092582e-07,9.73795948932809e-05,2.22538417558907e-05,0.000124196768875937,-7.63925841430885e-05,4.81695276593929e-05,5.32926260625264e-05,-3.3559854307294e-05,3.46906579509352e-06,-3.27125569790832e-05,1.07233131431086e-05,4.11275167270056e-06,-3.41287970955585e-05,0.000378705716181056,2.67906494694191e-05,-4.37386245539638e-05,0.000415979608514885,-3.59537844429767e-05,2.24656467605188e-05,1.92718998798745e-05,2.53986965520412e-05,1.12226058722005e-05,2.10664429094617e-05,-1.07748786970524e-05,-0.000115290318509615,0.000281040252733365,5.79906049591333e-05,0.000188600034538527,0.000231980604733281,1.03388492794593e-05,7.10788951359589e-06,-1.72805184093728e-06
