0.00011386671490012,9.7956206762166e-05,9.41139560623105e-05,0,0,2.24218255445271e-05,0,0,2.42245694685587e-05,0.000126133316305143,0.000104471787185075,9.74738326858038e-05,7.64621259845114e-05,5.2330105852526e-05,5.91763654961833e-05,0,0,1.08097485306688e-05,0,0,2.59642474367664e-05,0.000139355587029025,0.000105329452978241,8.62245644246457e-05,6.80477791306571e-05,0.000114795561793577,0.000172833441951116,0,0,5.63065235273636e-05,0,3.44908936708663e-05,0.000116269026645635,0.000235491387362764,0.000289583006470098,0.00027438859916606,0.000164051594589618,0.000272357412052099,0.000325385703526567,0,0,0.000118726966482836,0,0,0.000126871204901229,0.000190812917109352,0.000296706360708894,0.000339987583286633
0,8.78049466147474e-05,0.000321743344047341,0,0,0.000234105261879641,5.47105161247928e-05,0.000311732010750836,0.000499369825406352,0.000277789097207411,0.000519718426185138,0.000639822326677382,0,0,7.03506563007844e-05,0,0,4.97072502893811e-05,7.92164016491745e-05,0.000147003213761494,0.000171507408777172,0.000205097712689464,0.000214786022571222,0.000209212664958286,0,0,4.97072502893811e-05,0,0,7.03506563007845e-05,0.000144406317507437,0.000214786022571222,0.000209212664958286,0.000139907796831202,0.000147003213761494,0.000171507408777172,0,0,0.000234105261879641,0,8.78049466147475e-05,0.000321743344047341,0.000217097702025384,0.000519718426185138,0.000639822326677382,0.00011540191130682,0.000311732010750836,0.000499369825406352
0.000300207659697978,0.000343761301990397,0.000338157479566584,0,5.31255857276574e-05,0.000154260673378034,0,0,7.59242480314048e-05,9.84394977810542e-06,0.00012869212228596,0.000208895795519037,0.000243489687020068,0.000354102260766864,0.000427937142720486,0,7.8929483075296e-06,0.000173821410709721,0,0,0.000162830568650168,0.000119579018244873,0.000323326754418428,0.000408716714332754,0.000169443916368404,0.000586378315445957,0.000987709327284182,0,0.000198138062877052,0.00065438184221513,0,0.000157013643231233,0.000614416201482047,2.53269716710824e-05,0.000518160764229019,0.000933706673641998,0.000322171522615931,0.000576033287840004,0.000712945829424642,0,0.000269647651256197,0.000499110995217527,0,0,0.000257943797689763,3.69429473695046e-06,0.000146840560926203,0.0003998844230668
0,0.000157013643231233,0.000614416201482047,2.85536348231244e-05,0.000518160764229019,0.000933706673641999,8.886622886159e-05,0.000586378315445957,0.000987709327284182,0,0.000198138062877051,0.00065438184221513,0,0,0.000257943797689763,6.92095788899227e-06,0.000146840560926204,0.0003998844230668,0.000241593835109118,0.000576033287840004,0.000712945829424642,0,0.000269647651256196,0.000499110995217527,0,0,7.59242480314049e-05,1.30706129301473e-05,0.000128692122285961,0.000208895795519037,0.000219629972191164,0.000343761301990398,0.000338157479566584,0,5.31255857276574e-05,0.000154260673378034,0,0,0.000162830568650168,0.000122805681396915,0.000323326754418428,0.000408716714332754,0.000162911999513255,0.000354102260766864,0.000427937142720486,0,7.89294830752951e-06,0.000173821410709721
0.000208701215394583,0.000214786022571222,0.000209212664958286,0.000105102156065725,0.000147003213761494,0.000171507408777172,0,0,4.9707250289381e-05,0,0,7.03506563007843e-05,0.00028139259991253,0.000519718426185138,0.000639822326677382,8.05962705413434e-05,0.000311732010750836,0.000499369825406352,0,0,0.000234105261879641,0,8.78049466147472e-05,0.000321743344047341,0.00011900541401194,0.000311732010750836,0.000499369825406352,0.000242983456441934,0.000519718426185137,0.000639822326677382,0,8.78049466147472e-05,0.000321743344047341,0,0,0.000234105261879641,0.000143511299536321,0.000147003213761494,0.000171507408777172,0.000170292071923987,0.000214786022571222,0.000209212664958286,0,0,7.03506563007844e-05,0,0,4.97072502893811e-05
0,3.44908936708664e-05,0.000116269026645636,0.000277314294826249,0.000289583006470099,0.00027438859916606,2.55023225347515e-05,0.000114795561793577,0.000172833441951116,0,0,5.63065235273636e-05,0,0,0.00012687120490123,0.000232635824572836,0.000296706360708894,0.000339987583286633,0.000121506137993712,0.000272357412052099,0.000325385703526568,0,0,0.000118726966482836,0,0,2.42245694685588e-05,0.000167956223768627,0.000104471787185075,9.74738326858039e-05,7.13212583042148e-05,9.79562067621661e-05,9.41139560623107e-05,0,0,2.24218255445271e-05,0,0,2.59642474367665e-05,0.00018117849449251,0.000105329452978241,8.62245644246458e-05,3.39166693886059e-05,5.2330105852526e-05,5.91763654961835e-05,0,0,1.08097485306688e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000509937100696835,0.00100032936553164,3.1212653076755e-05,0.000581863045781412,0.00105998276899645,0,0.000270349946960417,0.000786589627423958,0,0.00022077698831922,0.000738808507698231,0,0.00022077698831922,0.000738808507698231,7.24778584552467e-06,0.000270349946960418,0.000786589627423958,2.39648672312301e-05,0.000581863045781412,0.00105998276899645,0,0.000509937100696836,0.00100032936553164,0,1.30782928948658e-05,0.000305187644435853,2.20122752965148e-05,0.000337465114685748,0.000585983586993134,0.000197129498417224,0.000581290319160544,0.000758462608090389,0,0.000132534028499982,0.000418405105148725,0,0.000132534028499982,0.000418405105148724,0.000204377284262749,0.000581290319160544,0.000758462608090389,1.47644894509901e-05,0.000337465114685748,0.000585983586993133,0,1.30782928948658e-05,0.000305187644435853
0,0.000509937100696836,0.00100032936553164,0,0.00022077698831922,0.000738808507698231,0,0.000270349946960417,0.000786589627423958,3.12126530767549e-05,0.000581863045781412,0.00105998276899645,0,0.000132534028499982,0.000418405105148725,0,1.30782928948659e-05,0.000305187644435853,1.476448945099e-05,0.000337465114685748,0.000585983586993134,0.000204377284262749,0.000581290319160544,0.000758462608090389,0,1.30782928948658e-05,0.000305187644435853,0,0.000132534028499982,0.000418405105148725,0.000197129498417224,0.000581290319160544,0.000758462608090389,2.20122752965149e-05,0.000337465114685748,0.000585983586993134,0,0.00022077698831922,0.000738808507698231,0,0.000509937100696836,0.00100032936553164,2.39648672312301e-05,0.000581863045781412,0.00105998276899645,7.24778584552479e-06,0.000270349946960417,0.000786589627423958
0.000169786487419498,0.000323326754418428,0.000408716714332753,0.000206564490396073,0.000354102260766864,0.000427937142720486,0,7.89294830752949e-06,0.000173821410709721,0,0,0.000162830568650168,7.55344408457076e-05,0.000518160764229019,0.000933706673641998,0.000132518719744409,0.000586378315445957,0.000987709327284182,0,0.000198138062877051,0.000654381842215129,0,0.000157013643231233,0.000614416201482047,5.39017639115754e-05,0.000146840560926204,0.0003998844230668,0.000285246325991936,0.000576033287840004,0.000712945829424642,0,0.000269647651256196,0.000499110995217527,0,0,0.000257943797689764,6.00514189527305e-05,0.000128692122285961,0.000208895795519036,0.000263282463073983,0.000343761301990398,0.000338157479566584,0,5.31255857276574e-05,0.000154260673378034,0,0,7.59242480314048e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.86345830799023e-05,0.000170002796442956,0.000294991800565739,0.000313640717808253,0.000297603998279072,0,5.55601964041209e-05,0.000139332948560867,0,0,6.04454379116848e-05,0,0.000100778973480072,0.000309492752789821,0.000323612642427372,0.00051499678587395,0.000603883842000708,1.13682937434438e-05,0.000252433232677618,0.000428608159926813,0,0,0.000198822566167069,0,3.43138435679117e-06,6.9930878708551e-05,0.000237714863307174,0.000214060362856123,0.000201804855822418,4.86203643247937e-05,0.000126126491625258,0.000153103208837918,0,0,4.29760888499353e-05,0,1.83330033572994e-05,4.95439167417935e-05,0.000217652331719744,0.000149906718949773,0.000122716307550199,2.19563546672794e-06,4.25320924114377e-05,6.52372748216569e-05,0,0,1.4731473035552e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000269647651256197,0.000499110995217527,0.000300807609670829,0.000576033287840004,0.000712945829424642,0,0.000146840560926203,0.0003998844230668,0,0,0.000257943797689763,0,0.000198138062877051,0.00065438184221513,0.000148080003423301,0.000586378315445957,0.000987709327284182,2.1632676934132e-05,0.000518160764229019,0.000933706673641998,0,0.000157013643231233,0.000614416201482047,0,7.89294830752956e-06,0.000173821410709721,0.000222125774074965,0.000354102260766864,0.000427937142720486,0.000115884723507922,0.000323326754418428,0.000408716714332754,0,0,0.000162830568650168,0,5.31255857276574e-05,0.000154260673378034,0.000278843746752875,0.000343761301990398,0.000338157479566584,6.14965504115501e-06,0.000128692122285961,0.000208895795519037,0,0,7.59242480314048e-05
0.000300207659697978,0.000343761301990397,0.000338157479566584,9.84394977810547e-06,0.000128692122285961,0.000208895795519036,0,0,7.59242480314048e-05,0,5.31255857276573e-05,0.000154260673378034,0.000322171522615931,0.000576033287840004,0.000712945829424642,3.69429473695042e-06,0.000146840560926204,0.0003998844230668,0,0,0.000257943797689763,0,0.000269647651256196,0.000499110995217527,0.000169443916368404,0.000586378315445957,0.000987709327284182,2.53269716710826e-05,0.00051816076422902,0.000933706673641998,0,0.000157013643231233,0.000614416201482047,0,0.000198138062877051,0.00065438184221513,0.000243489687020068,0.000354102260766864,0.000427937142720486,0.000119579018244873,0.000323326754418428,0.000408716714332753,0,0,0.000162830568650168,0,7.89294830752947e-06,0.000173821410709721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.24456854653657e-05,0.000126126491625258,0.000153103208837918,0.000219523558240865,0.000214060362856123,0.000201804855822418,0,3.43138435679114e-06,6.9930878708551e-05,0,0,4.29760888499353e-05,4.51936148840158e-05,0.000252433232677618,0.000428608159926813,0.000305421337361063,0.00051499678587395,0.000603883842000708,0,0.000100778973480072,0.000309492752789821,0,0,0.000198822566167069,3.3825321140572e-05,5.55601964041209e-05,0.000139332948560867,0.000276800495499431,0.000313640717808252,0.000297603998279072,0,9.86345830799023e-05,0.000170002796442956,0,0,6.04454379116848e-05,3.60209566072999e-05,4.25320924114378e-05,6.52372748216569e-05,0.000199461026653435,0.000149906718949773,0.000122716307550199,0,1.83330033572994e-05,4.95439167417935e-05,0,0,1.4731473035552e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.78049466147472e-05,0.000321743344047341,0.000277789097207411,0.000519718426185138,0.000639822326677382,5.47105161247929e-05,0.000311732010750836,0.000499369825406352,0,0,0.000234105261879641,0,0,0.000234105261879641,0.00011540191130682,0.000311732010750836,0.000499369825406352,0.000217097702025384,0.000519718426185137,0.000639822326677382,0,8.78049466147473e-05,0.000321743344047341,0,0,4.97072502893811e-05,0.000139907796831201,0.000147003213761494,0.000171507408777172,0.000144406317507436,0.000214786022571222,0.000209212664958286,0,0,7.03506563007845e-05,0,0,7.03506563007845e-05,0.000205097712689463,0.000214786022571222,0.000209212664958286,7.92164016491746e-05,0.000147003213761494,0.000171507408777172,0,0,4.97072502893811e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00011386671490012,9.79562067621661e-05,9.41139560623106e-05,0.000126133316305143,0.000104471787185075,9.74738326858038e-05,0,0,2.42245694685587e-05,0,0,2.24218255445271e-05,0.000164051594589618,0.000272357412052099,0.000325385703526567,0.000190812917109352,0.000296706360708894,0.000339987583286632,0,0,0.000126871204901229,0,0,0.000118726966482836,6.80477791306571e-05,0.000114795561793577,0.000172833441951116,0.000235491387362764,0.000289583006470099,0.00027438859916606,0,3.44908936708663e-05,0.000116269026645636,0,0,5.63065235273636e-05,7.64621259845115e-05,5.2330105852526e-05,5.91763654961835e-05,0.000139355587029025,0.000105329452978241,8.62245644246457e-05,0,0,2.59642474367665e-05,0,0,1.08097485306688e-05
