0.000192107127484179,0.000113978811922923,9.33050835621721e-05,0,0,1.98517678086297e-05,0,0,1.25062497492094e-05,0.000127228998146563,8.65399254789008e-05,7.99296424602739e-05,0.00016055716398217,8.65399254789008e-05,7.99296424602739e-05,0,0,1.25062497492095e-05,0,0,1.98517678086297e-05,0.000158778961648573,0.000113978811922923,9.33050835621722e-05,0.000217414566761496,0.000242377994710335,0.000269454121081127,0,0,7.10957593802703e-05,0,0,0.000101753316206423,0.000288194248441565,0.000346798628536245,0.000325874849060306,0.000321522414277172,0.000346798628536246,0.000325874849060306,0,0,0.000101753316206423,0,0,7.10957593802703e-05,0.00018408640092589,0.000242377994710335,0.000269454121081127,0,0,0,0,0,0,0,0,0,0,0,0,0.000137448322063312,3.63000634963201e-05,2.52499577720915e-05,0,0,4.70216299991056e-06,0,0,0,8.18740170328594e-05,1.88496769263555e-05,1.71945907016979e-05,0.000115202182868466,1.88496769263555e-05,1.71945907016979e-05,0,0,0,0,0,4.70216299991056e-06,0.000104120156227705,3.630006349632e-05,2.52499577720915e-05,0.000101697190368201,0.00015580669200375,0.000316472012592043,0,0,0.000123823223416112,0,0.00015580669200375,0.000316472012592043,0.000460449347893015,0.000644456236656628,0.000611801574664903,0.000493777513728622,0.000644456236656628,0.000611801574664902,0,0.000155806692003751,0.000316472012592042,0,0,0.000123823223416111,6.83690245325939e-05,0.00015580669200375,0.000316472012592041
0,0,0.000138131926682689,0,0,0.000112161744203973,0.000257386591031925,0.000334308078712298,0.000375374484444514,0.000386554169991383,0.000419959820004023,0.000423164378647086,0,0,2.63161018389483e-05,0,0,2.03288130632462e-05,0.000179799808630591,0.000117173238488467,0.000108569339177886,0.000251992669935393,0.000139429728468295,0.000119600405931621,0,0,1.53182953050245e-05,0,0,2.824061795267e-05,0.000213477167785202,0.000142915017317318,0.000116992776184569,0.000207173699550099,9.5387845842034e-05,9.34875871863145e-05,0,0,8.59521776998705e-05,0,6.86276871358262e-06,0.000139861757417102,0.000368965699407232,0.000428120725712246,0.000403609711644836,0.000245660486080508,0.000252252983250515,0.000306206417675837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222113662737081,0.000462652313770396,0,0,0.000207330914488046,0.000101149756730549,0.000222113662737082,0.000462652313770396,0.000593931208060878,0.000826074944958404,0.00084684814915655,0,0,6.25426246297578e-06,0,0,6.4562501884062e-07,0.000119207762024274,2.54211397162051e-05,2.3236195562467e-05,0.000192259362825305,4.59877457447883e-05,3.28030083723674e-05,0,0,0,0,0,6.19140552447469e-06,0.000142473577316702,4.20959270234672e-05,2.92223768575659e-05,0.000161112721139047,1.94367469388919e-05,1.86895890812932e-05,0,0,0.000120890875823369,0,0.000197269166159805,0.000340005592885913,0.000483519573924362,0.000627281435616504,0.000595207996558143,0.000148419757430921,0.000111120392808241,0.000278665897121733
0.000269269650740713,0.000175657141835003,0.000143796061923251,0,0,3.89259074853361e-05,0,0,1.84076692431412e-05,0.000112455745124595,0.000101821688545369,0.000106713259084914,0.000236636850387633,0.000157433767030051,0.000146369591483143,0,0,3.18819198009519e-05,0,0,3.4577700886855e-05,0.000172241845021691,0.000167348772767431,0.000151376948690323,0.000339059641885747,0.000451850696201111,0.000512573440259567,0,0,0.000171673100093212,0,0,0.000183696092486594,0.000298660170052392,0.00048982807304149,0.000534519219765659,0.000447240443319266,0.000509023522083327,0.000481247345051652,0,3.35710670647163e-05,0.000184522793186296,0,0,0.000100368011049752,0.000125454287488358,0.000248438475933516,0.000333338934645724,0,0,0,0,0,0,0,0,0,0,0,0,0.000179447042772428,4.80436553884648e-05,3.32886982225126e-05,0,0,7.92229139447058e-06,0,0,0,6.85432129229921e-05,1.95375540099469e-05,1.99394752481444e-05,0.000156658800274924,3.44348570458359e-05,3.15460085191882e-05,0,0,1.92372229556936e-06,0,0,8.34367196127148e-06,0.000110685863624568,5.81809663185789e-05,4.26926064946765e-05,0.000132427638463745,0.00031063165310757,0.000664385353113083,0,0,0.000338046655124418,0,0.000310631653107571,0.000664385353113083,0.000530091218365042,0.00101888274373425,0.00114141391753006,0.000487461541561374,0.000579166012940197,0.00054877719833212,3.09000393680662e-05,0.000229591123587154,0.000345666883902231,0,0,0.000112613047054727,5.72371159460037e-05,6.89817873417325e-05,0.00023253805329127
0,0,0.000237453932965672,0,0,0.000253742409802459,0.000400183801402717,0.000593412721417789,0.000679975166573265,0.0003375346496819,0.000544714824104198,0.000650771407053135,0,0,4.48436510890542e-05,0,0,4.84491389371175e-05,0.000270824599794299,0.000208943574370151,0.000194947665371608,0.000237164890302905,0.000195912413524332,0.000188227912124621,0,0,2.16194970613375e-05,0,0,5.1928494873533e-05,0.000297269141242064,0.000210658905956483,0.000172449128849292,0.000162355712471688,0.000104660211705052,0.000118352730992367,0,0,0.000112613047054727,0,6.89817873417333e-05,0.000232538053291271,0.000489540741909542,0.000579166012940198,0.000548777198332121,0.000145527018763979,0.000229591123587153,0.000345666883902231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000421989965598831,0.00092698161386495,0,0,0.000533158576761649,0.000134506838811913,0.000421989965598832,0.00092698161386495,0.000569600403856834,0.00119307410784046,0.00147938357481283,0,0,1.11492106919862e-05,0,0,4.0159003037331e-06,0.000167092157957541,4.67897950413022e-05,4.29708487276344e-05,0.000179221491366657,7.33456270975158e-05,5.55705517637142e-05,0,0,0,0,0,9.86162802344917e-06,0.000187065185315522,5.38491936264159e-05,3.72487711991158e-05,0.000123968262429293,1.90780884047175e-05,2.08382662883934e-05,0,0,0.000100368011049751,6.82171715423557e-05,0.000248438475933516,0.000333338934645722,0.000449319643667433,0.000509023522083325,0.000481247345051648,0.000114626979395914,3.35710670647156e-05,0.000184522793186294
0.000349179374180212,0.000245358020964054,0.000200854441825393,0,8.38642831905135e-06,6.6908034124801e-05,0,0,2.47246415888771e-05,7.09391742724466e-05,0.000102964645443937,0.000126991808625417,0.000336134327403601,0.000272430109399629,0.000255095474351984,0,0,7.1378000029505e-05,0,0,5.71255968353777e-05,0.000158292562129124,0.000222206817682528,0.000228603120338538,0.000490356155195014,0.000750179491636577,0.000867677210654223,0,3.97804244285836e-05,0.000359794277103735,0,0,0.000295836114144111,0.000213082973801662,0.000571336390464853,0.000756308726588821,0.000543344433420378,0.000627281435616505,0.000595207996558145,0,0.000111120392808243,0.000278665897121734,0,0,0.00012089087582337,3.46889418281339e-05,0.000197269166159804,0.000340005592885913,0,0,0,0,0,0,0,0,0,0,0,0,0.000218581292953216,5.91575591510606e-05,4.0862522238579e-05,0,1.62434201182858e-06,1.19460588155122e-05,0,0,0,4.15410784855431e-05,1.80265079593916e-05,2.1292868585452e-05,0.000204811340727281,6.36637495963327e-05,5.86268456560799e-05,0,0,7.34326948646991e-06,0,0,1.4895571182594e-05,0.000111776704946432,9.18799149324181e-05,7.21830312255598e-05,0.000160974616226563,0.000550586939555772,0.00124050962364947,0,8.2002923578744e-05,0.000805575382766306,0,0.000550586939555773,0.00124050962364948,0.000411258843557516,0.00130695926162266,0.00181802796923768,0.000428790558903246,0.000428120725712244,0.000403609711644835,9.72407286495883e-05,0.000252252983250515,0.000306206417675836,0,0,8.59521776998705e-05,3.46889418281339e-05,6.86276871358216e-06,0.000139861757417101
0,0,0.000352215480790817,0,0.000109307368746348,0.000485632714143743,0.000553893079309507,0.00090419470401012,0.00105413223268075,0.000158895761843133,0.000559057737054734,0.000831237556093272,0,0,7.10957593802701e-05,0,0,0.000101753316206423,0.000383170874167871,0.000346798628536246,0.000325874849060306,0.000165576488088054,0.000242377994710335,0.000269454121081127,0,0,2.74383803323532e-05,0,2.12579205356158e-05,8.30564527614093e-05,0.000374071391662333,0.000276331446350357,0.000226209838983157,7.12488800123648e-05,9.63248977153132e-05,0.000131323386230521,0,0,0.000123823223416111,0,0.00015580669200375,0.000316472012592042,0.00055542597361932,0.000644456236656627,0.000611801574664902,4.98591116947584e-05,0.000155806692003749,0.000316472012592041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000681745067383158,0.0015700978219521,0,0.00023748941211565,0.00115222831564912,0.000163345650258899,0.000681745067383159,0.0015700978219521,0.000285403801793188,0.00131952743925535,0.00208823205957512,0,0,1.98517678086297e-05,0,0,1.25062497492095e-05,0.000222205623872869,8.65399254789012e-05,7.99296424602742e-05,0.000140269048810737,0.000113978811922923,9.33050835621724e-05,0,0,0,0,3.90523838250995e-06,1.40816402497602e-05,0.00022515389879714,6.35872160985782e-05,4.38731691577689e-05,5.38105760184869e-05,1.64048066618255e-05,2.12381963278232e-05,0,0,7.10957593802698e-05,0.000115717376393296,0.000242377994710334,0.000269454121081126,0.00038317087416787,0.000346798628536243,0.000325874849060304,4.98591116947584e-05,0,0.000101753316206422
0.000407985803338275,0.000299813437899547,0.000245432615100397,0,3.66660067145988e-05,9.90878334835869e-05,0,0,2.9462946071104e-05,8.45711895159662e-06,8.50641848228754e-05,0.000130474549643314,0.000448110866513134,0.000428120725712246,0.000403609711644837,0,6.86276871358251e-06,0.000139861757417102,0,0,8.59521776998708e-05,0.000101306576667728,0.000252252983250515,0.000306206417675837,0.000619906424753531,0.0010299935717479,0.00120776768400142,0,0.000201557946960145,0.000618985505579644,0,0,0.000397645132334138,2.68024355050281e-05,0.000504866465355236,0.000857216319853626,0.000562664741030265,0.000627281435616505,0.000595207996558144,0,0.000197269166159805,0.000340005592885913,0,0,0.00012089087582337,4.06584801814081e-06,0.000111120392808242,0.000278665897121733,0,0,0,0,0,0,0,0,0,0,0,0,0.000245124908945367,6.6779242139054e-05,4.60400242806868e-05,0,6.45680859830286e-06,1.61492074122303e-05,0,0,0,4.86897849085997e-06,1.42923469810625e-05,2.06500778478684e-05,0.000258944975736494,0.000117173238488468,0.000108569339177887,0,0,2.03288130632463e-05,0,0,2.63161018389484e-05,0.000107638760522613,0.000139429728468295,0.000119600405931622,0.000180294923836451,0.000792119494231909,0.00185431502950901,0,0.000458114624146286,0.00154007821487107,0,0.000792119494231909,0.00185431502950901,5.36931232310856e-05,0.00121063675478079,0.00221383047239937,0.000355454635013488,0.000272430109399627,0.000255095474351982,0.00012360362030099,0.000222206817682527,0.000228603120338537,0,0,5.71255968353774e-05,4.06584801814081e-06,0,7.13780000295045e-05
0,0,0.000423194815484054,0,0.000308819112255561,0.000739799014558528,0.000645259614404555,0.00110136296278839,0.00129542374143544,0,0.000416140116356908,0.000825080747701242,0,0,0.000100368011049751,0,3.35710670647161e-05,0.000184522793186295,0.000492947127076475,0.000509023522083326,0.00048124734505165,6.82171715423546e-05,0.000248438475933515,0.000333338934645723,0,0,3.05473886545043e-05,0,5.35259542214109e-05,0.000113381136022371,0.000414967651914052,0.00031251862009788,0.000255833303322079,0,7.02576698828497e-05,0.000124280179795506,0,0,0.000112613047054727,3.09000393680656e-05,0.000229591123587154,0.000345666883902231,0.000533168225318582,0.000579166012940197,0.00054877719833212,0,6.89817873417325e-05,0.00023253805329127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855960367450103,0.00202135309955133,0,0.000725860381932267,0.00190078160220037,0.000178134322220954,0.000855960367450104,0.00202135309955133,0,0.000996432773404776,0.00214758302982296,0,0,3.4577700886855e-05,0,0,3.1881919800952e-05,0.000282343534144842,0.000157433767030051,0.000146369591483143,0.000115004729075687,0.00016734877276743,0.000151376948690323,0,0,0,0,9.1488623042149e-06,1.80160247335216e-05,0.000244546488924723,6.84526089546176e-05,4.71751137216167e-05,0,1.18190579215142e-05,1.95523989150637e-05,0,0,4.48436510890539e-05,0.000122537910906991,0.000195912413524331,0.00018822791212462,0.000314452083203339,0.000208943574370149,0.000194947665371607,0,0,4.84491389371171e-05
0.000421344623551047,0.00031251862009788,0.000255833303322079,0,7.02576698828499e-05,0.000124280179795506,0,0,3.05473886545044e-05,0,5.35259542214106e-05,0.000113381136022371,0.000539545196955578,0.000579166012940198,0.000548777198332122,0,6.89817873417331e-05,0.000232538053291271,0,0,0.000112613047054727,3.09000393680648e-05,0.000229591123587153,0.000345666883902232,0.00065163658604155,0.00110136296278839,0.00129542374143544,0,0.00041614011635691,0.000825080747701242,0,0,0.000423194815484055,0,0.00030881911225556,0.000739799014558528,0.000499324098713469,0.000509023522083325,0.00048124734505165,6.82171715423553e-05,0.000248438475933516,0.000333338934645723,0,0,0.000100368011049751,0,3.35710670647157e-05,0.000184522793186295,0,0,0,0,0,0,0,0,0,0,0,0,0.000250923460561718,6.84526089546177e-05,4.71751137216168e-05,0,1.18190579215143e-05,1.95523989150637e-05,0,0,0,0,9.14886230421481e-06,1.80160247335216e-05,0.000320829054840336,0.000208943574370151,0.000194947665371608,0,0,4.84491389371177e-05,0,0,4.48436510890544e-05,0.000122537910906991,0.000195912413524332,0.000188227912124622,0.000184511293857949,0.000855960367450103,0.00202135309955133,0,0.000996432773404784,0.00214758302982296,0,0.000855960367450103,0.00202135309955133,0,0.00072586038193226,0.00190078160220036,0.000288720505781836,0.00015743376703005,0.000146369591483142,0.000115004729075687,0.00016734877276743,0.000151376948690323,0,0,3.45777008868549e-05,0,0,3.18819198009516e-05
0,0,0.000397645132334137,3.29193402446891e-05,0.000504866465355236,0.000857216319853626,0.000612631809485112,0.0010299935717479,0.00120776768400142,0,0.000201557946960144,0.000618985505579642,0,0,0.000120890875823369,1.01827527578013e-05,0.000111120392808242,0.000278665897121734,0.000555390125761847,0.000627281435616505,0.000595207996558144,0,0.000197269166159804,0.000340005592885912,0,0,2.94629460711039e-05,1.45740236912576e-05,8.50641848228755e-05,0.000130474549643314,0.000400711188069856,0.000299813437899546,0.000245432615100397,0,3.66660067145987e-05,9.90878334835867e-05,0,0,8.59521776998704e-05,0.000107423481407389,0.000252252983250515,0.000306206417675836,0.000440836251244715,0.000428120725712245,0.000403609711644835,0,6.86276871358225e-06,0.000139861757417101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792119494231906,0.001854315029509,5.98100279707513e-05,0.00121063675478079,0.00221383047239937,0.000173020308568032,0.000792119494231907,0.001854315029509,0,0.000458114624146277,0.00154007821487106,0,0,5.71255968353777e-05,1.0182752757802e-05,0,7.13780000295052e-05,0.00034818001974507,0.000272430109399629,0.000255095474351984,0.00012360362030099,0.000222206817682528,0.000228603120338539,0,0,0,1.09858832305215e-05,1.42923469810625e-05,2.06500778478684e-05,0.000237850293676948,6.6779242139054e-05,4.60400242806867e-05,0,6.4568085983028e-06,1.61492074122303e-05,0,0,2.63161018389482e-05,0.000113755665262274,0.000139429728468294,0.000119600405931621,0.000251670360468075,0.000117173238488467,0.000108569339177885,0,0,2.03288130632459e-05
